id,text,creation_date,post_id,user_id,user_display_name,score
18395637,"Gotcha! The problem is: I have nested groups!! There are group rows in groups and GetChildDataRow returns empty beacuse of child isn't a DataRow, is a GroupRow... Than you Mr.Filip, i gave you up :)",2012-11-19 10:58:41.240000 UTC,13413032,779808,,0
2279766,You cannot un-const a constant. You can copy the memory out with assignments or memory copies.,2010-02-22 16:33:25.663000 UTC,2312251,174701,,0
43343232,"Since your URL starts with /cadastro/, you're obviously including this urlconf from a main urls.py. Please post that.",2014-12-12 21:29:45.269999 UTC,27450775,104349,,0
45062404,"The issue is definetly within this code:
http://carrotcrunchpvp.comule.com/intialisation.js",2015-02-06 06:31:41.417000 UTC,28276005,4441759,,0
5327014,Is it a string?,2011-01-26 15:14:54.897000 UTC,4806107,564721,,0
2557363,"Hi Joshua, I´m using sql profiler on the SQL database but find no transaction related to the user validation. In which database this happens? I should be able to find the error I get in the profiler right?",2010-03-31 17:19:30.026999 UTC,2554835,183843,,0
15822665,"should the $webclient.DownloadFile($filePath, $fileDest) be $webclient.DownloadFile($uri, $fileDest)?",2012-08-09 18:12:10.697000 UTC,11888616,759269,,0
38251392,"If you're explicitly calling `next` to prime it, you might as well just have a separate `setup_printing` function and call that for first-time setup.",2014-07-10 09:12:25.433000 UTC,24672472,2357112,,0
54307323,"No, my question is not on what the program does. My question is on the relationship of the program to the Windows environment. Why does it not respond to `Alt-Space`. I don't have a mouse.",2015-10-21 07:05:36.369999 UTC,33252779,936293,,0
40082931,The correct term is to call it a `child process`,2014-09-03 19:04:33.170000 UTC,25651220,654953,,0
10215311,"im not sure what you mean, i just followed this site here - http://www.phpinsider.com/php/code/GoogleMapAPI/ i just want to display the map from the address that came from the database (e.g. street, city)",2011-11-28 08:41:31.927000 UTC,8292872,1030934,,0
40075842,Why don't failing function calls raise an error?,2014-09-03 15:17:31.390000 UTC,25647871,3001761,,2
2743228,I forgot to mention that the output file is not appearing at all. Ill edit my question.,2010-04-26 22:55:24.160000 UTC,2717467,276949,,0
29446213,"Sorry, I edited the code. It's android I'm interested in.",2013-11-06 07:37:49.526999 UTC,19789295,2725457,,0
14459633,How are `Order` and `Product` related?,2012-06-15 14:40:12.473000 UTC,11052798,1336386,,0
3400437,Network info and events are usually available on netlink sockets.,2010-07-19 20:31:01.993000 UTC,3284753,371250,,0
66421663,"Picasso.with(_context).load(""http://test.com/Attachment/Shop/Images/"" + _shops.get(i).Image + "".jpg"").into(holder.image);",2016-09-18 07:39:05.269999 UTC,39555219,3817735,,0
1123704,"i've now added the ofstream creation statement directly above the attempted open - still failure at the same 1000 files figure

if(!checkforfile.is_open())
{
    ofstream fsWriteFiles;
    fsWriteFiles.open(path, ios::app); ...",2009-08-18 11:29:59.976999 UTC,1293180,119253,,0
28632972,Is the button code described in your table row reused? If so you'd need to give them different IDs.,2013-10-12 00:31:11.217000 UTC,19329090,1541913,,0
16087660,"Did not receive your skype request, if you give me your skype name i can add you and see if that works",2012-08-21 05:40:28.289999 UTC,11901225,588189,,0
30405691,You can not handle a gif image with javascript/hmlt.,2013-12-04 03:38:23.549999 UTC,20366280,3030058,,0
68327230,'Add the template file also' - what he must contain?,2016-11-11 08:53:15.637000 UTC,40544138,6621222,,0
30518247,There are an infinite number of decimal fractions between each integer (whole number). You would have to decide what precision you want first; i.e. how many decimal places.,2013-12-06 18:24:21.663000 UTC,20430936,2500951,,1
52351723,i need the data simplified to input on a chart,2015-08-26 19:04:16.490000 UTC,32234511,3519202,,0
57967038,http://stackoverflow.com/search?q=%5BC%5D+heap+corruption ;-),2016-02-01 05:04:52.180000 UTC,35123189,5538420,,1
1432512,"(copy) is the right attribute, except in NSManagedObject subclasses where ""The property accessor methods Core Data generates are by default (nonatomic, retain)—this is the recommended configuration."" and "" You should use copy sparingly as it increases overhead."" [Source: Apple's Core Data Programming Guide >> Managed Object Accessor Methods]",2009-10-15 12:40:17.183000 UTC,670098,126126,,0
64409537,"please check your failing conditions for junit is properly configured in jenkins build result plugin. If possible, plz share jenkins job configuration page",2016-07-21 13:28:03.437000 UTC,38503477,2383136,,0
40613685,Sure! Just add a BOOL to your viewController (as a property if you would prefer) and set it to YES when the block should be disabled. Then add an if statement at the beginning of the PFCloud block and check the value of the BOOL. If it is YES then return.,2014-09-19 20:13:30.276999 UTC,25940861,3055415,,0
12379654,see my edited answer.. in this .. your activity starts a thread.... which checks for wifi in background only..... and your activity is visible for users also...,2012-03-16 10:05:49.957000 UTC,9735034,1173422,,0
53081161,"That depends on if you think getting an `UnsupportedOperationException` is better than getting a `ClassCastException`.  I would argue that it is not better, and the dilemma here is that your `Model` class is actually dependent on a specific implementation of `Details` rather than the interface.  `Model`'s implementation *needs* a `Details` that understands (and properly answers) `setBooleanB`.",2015-09-16 17:40:28.849999 UTC,32566299,18796,,0
43829955,"yes i just dont want to post the whole code in the question ... it gives me this error ( syntax error, unexpected '$row' (T_VARIABLE), expecting )",2014-12-30 16:36:31.147000 UTC,27708925,4313338,,0
29094019,would you mind looking at the fiddle and giving me explanation for the behavior with and without that part of code.,2013-10-25 22:59:39.326999 UTC,19600646,1976516,,0
53649370,This link is now broken and the FAQ on the github version of the site does not contain this question .  Can someone post the code here?  Pretty please?,2015-10-02 15:29:34.920000 UTC,9486298,1244355,,3
11095047,"I'm still a bit of a novice when working with these dialogs. Should I keep the DialogInterface.OnClickListener as the OnClickListener, or use a View.OnClickListener as I might with a normal Listview?",2012-01-16 07:21:06.993000 UTC,8876793,467366,,0
2535079,"...I do not fully agree, see my answer:)",2010-03-29 01:17:11.693000 UTC,2534287,249460,,0
10389456,I tried that also.It is not working.,2011-12-07 07:25:52.927000 UTC,8411743,874178,,0
42673623,Thank you Mr Owlstead. Would you please check my first and second comments also?,2014-11-22 20:27:17.993000 UTC,27080754,3739919,,0
65134648,Oh wow I feel so dumb now. I don't exactly understand the In/Out stuff but I understand what you mean that my function name was bad. Thanks!,2016-08-11 04:03:53.440000 UTC,38883417,5912134,,0
2225843,"Respect!
I love it! 
Although i would recommend anyone against writing anything like it.",2010-02-15 07:18:48.052999 UTC,1834523,11089,,0
28752409,@nowhewhomustnotbenamed.: Because there are two interfaces: The non-generic [`System.Collections.IEnumerable`](http://msdn.microsoft.com/en-us/library/system.collections.ienumerable.aspx) and the generic [`System.Collections.Generic.IEnumerable<T>`](http://msdn.microsoft.com/en-us/library/9eekhta0.aspx).,2013-10-16 08:29:31.657000 UTC,19398396,572644,,2
26224107,What makes you think the LinkBar is not enabled?  How are you trying to look for data in the LinkBar?  What is the line of code that gives an error 1009?  Activate is an event that the LinkBar dispatches; but you are setting it to `true`.  I'm not sure what setting it to true will accomplish.,2013-07-30 11:18:32.572999 UTC,17945148,133840,,0
32302955,"No its showing error messages in roomdetails,db,view etc....",2014-01-28 18:14:51.566999 UTC,21412377,2641179,,0
37213061,"thank you, the other way is working !",2014-06-09 13:00:23.789999 UTC,24120679,3464577,,0
41447059,I am looking for the calendar which I have shown above and I know its possible but somehow I am not able to find it. Still thanks for your help @NaveenTamrakar,2014-10-16 07:01:06.842999 UTC,26397985,3679856,,0
16058299,"Did you remove it from the Project Properties menu? Cuz as I said, it may be embedded twice.",2012-08-20 00:23:48.592999 UTC,12030981,1350209,,0
14567311,"@Selvin : Yeah. My emulator is for 4.0.3 and so is my application. Anyway, the problem has been solved with the code in the answer posted.",2012-06-20 11:42:49.913000 UTC,11118276,1393623,,0
39251745,"@Bergi can't,must be like this.",2014-08-08 13:03:24.359999 UTC,25203565,2985565,,0
43947705,"This alloc/initialize/destroy/dealloc stuff is just extremely poor documented. Perhaps your posting in the developer forum gives some results. As I understand it, destroy() calls the deinit method of the objects, which is a no-op for CGPoint, so that you can safely omit that. dealloc() is the counterpart of alloc() (as in malloc/free), so without that you'll leak memory.",2015-01-04 17:55:20.066999 UTC,27768290,1187415,,0
15405213,"@Jodrell: If that would not be a simple typo, it would not even compile.",2012-07-24 13:27:11.346999 UTC,11631636,284240,,0
3876136,"Sure, that's a good/simple way to do this... I really couldn't find a dispose of close method, so I'm under the assumption that like Andrew said, this is really handled by the XDocument class it self. Thanks for your quick answer.",2010-09-09 20:42:17.036999 UTC,3680300,222328,,0
34682661,"Thanks @Aacini. The problem with this solution is I don't want to have to modify vcvarsall.bat, as I want to treat it as a black box from Microsoft. For a new version of VC, I just want to change the path to the script in one place. See my posted answer for an idea what I found useful.",2014-03-31 02:41:28.773000 UTC,22752728,1911388,,0
13857653,"No, you're right. I never used `map` this way.",2012-05-21 02:40:58.710000 UTC,10678907,601179,,0
33113280,"I don't know about auditing `SELECT` statements, but if you are trying to audit DML statements like INSERT, UPDATE and DELETE, look here- http://stackoverflow.com/questions/21180401/audit-history-of-multiple-tables-in-the-database/21191104#21191104",2014-02-19 04:22:40.806999 UTC,21869766,1151269,,0
59886122,web_data is  not a url. you are responsible to read url and pull html contents with whatever method you want. web_data contains final html,2016-03-21 04:30:14.269999 UTC,36122851,5214807,,0
22187609,@gaige Could you point me some references so I can take a look?,2013-03-26 13:40:35.792999 UTC,15637989,628244,,0
33512108,"@user3166111, this is something completely different and should be asked in a separate question",2014-02-28 12:09:01.579999 UTC,22093620,728795,,0
29201912,"Most people when they make comments are genuinely trying to understand the question. I know it's hard not to get defensive but nobody is attacking you, really.",2013-10-29 16:49:58.447000 UTC,19663717,639295,,1
